0,1,2,3,4,5,6,7,8,9
24.434535884625635,74.34059236468893,18.33839972920719,-10.473589628248266,16.19540575118208,-4.220194754032986,-4.79552539063264,3.046891821914068,-8.77475322111083,-4.21924756584705
19.51402994532948,8.302697683363647,27.36534497390878,2.1894962448051176,-11.442014275010687,5.88530741677807,8.524707412989368,4.288791639795994,0.4189521270096883,-1.0530938666835286
-57.31136496664164,-30.748683577711663,7.950417724913283,-6.501212963017357,1.7033532837816558,11.297487172557984,-6.46682979114441,-5.62406287782385,-4.981664386817206,-1.7104024245780511
-15.163060402935644,-4.60712190708124,22.43741816500317,-23.454628701826586,7.816644256357627,8.008073115403521,-14.386161820341458,-9.376630193861715,-10.669810429916984,-2.2762603232003684
30.379483246020495,25.872153309104245,61.159377592849914,-4.769885060325852,-4.417471418049766,-7.542910159382079,-1.5366471507477526,-1.2220236383755072,0.5604893230947982,0.6589841666860385
115.61776266417893,31.04735848351885,33.86333278821857,15.204607010285995,5.732214805912812,0.40943360933365697,2.792486339077323,-5.585506289066489,0.6141437508293245,1.4481539696357175
-39.03786254431589,37.89386789296827,-5.279226238079665,9.808182933003671,4.761001267748123,-0.9646835391571734,4.142151160385053,-7.286801981508095,-5.7325798139185755,-1.9060033438822366
126.43515574600566,44.71758898245896,34.2501748962773,7.622562686486829,18.71165321925212,8.197340756567447,-6.110489657951612,1.0032494670905725,-14.79463152675659,3.464389974621964
85.81783654110536,55.3692919602253,20.199246565361317,18.049663715035337,-14.741107901720188,1.2538026361864776,1.6557636231430504,-3.7404289525957535,-0.03559194940261931,-5.616736328868746
-43.50175197317648,-19.57370378479709,19.033215790104794,-12.034786425335927,2.168847903746615,15.170905131147025,-12.446932775600931,-8.557823530113135,-10.708073749936254,-2.749677219145295
17.87461305734357,13.425819314270802,22.35348065654515,12.060183867851947,-8.852787656618629,-0.8409643871813819,2.445334409204909,-3.4244062602358736,2.522596433760826,-1.7417597039493513
142.07234133183127,31.568615395641604,10.06728542080118,28.907594850405808,15.73922508403065,7.024518967066439,-1.9303797913757892,1.868403182255643,5.632312321391589,-1.1804036948634682
3.622076949857832,18.278695546538493,41.63282857483271,-9.083368758162019,-0.8469605285859612,-4.526122985701505,1.8367664481747343,-7.214232772227069,0.24416991211881445,2.018617885827282
-126.44113531585957,16.611294592658012,-6.112234073277949,-14.719202192714725,-2.3286386805814954,-5.783330858529359,14.002402644749948,-3.082097496395189,-5.325850990694447,0.701483084123565
-15.711027886202375,-27.864442191722862,-5.955445404687937,-6.474870245088431,2.634941703049716,-2.3884176111557727,5.324164220189599,-5.038312928916267,-1.5770178268474992,0.5991878588132715
-128.44664845737705,18.116757675178633,-6.424841683244426,-14.672931920601126,-2.5711946664463103,-5.883247836040512,14.072704450472589,-3.032113922808273,-5.4051099399430775,0.7987729478146119
-156.2467162068971,7.881553678040118,-10.382839028829764,-16.21623290091957,0.6931631546387352,-6.09796585484016,13.202662714371593,-3.682459065525285,-4.586135746906483,0.41405556493598994
