0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
-368.0195007324219,156.7372283935547,57.33909225463867,37.12504577636719,14.16012191772461,19.550838470458984,2.9854660034179688,5.623091697692871,-3.84011173248291,4.400716781616211,1.8866652250289917,11.371333122253418,6.794585227966309,7.0494794845581055,1.3681586980819702,5.172305107116699,2.401132583618164,2.505434989929199,1.0152466297149658,3.2349233627319336,3.311417818069458,1.3944460153579712,0.0874861404299736,-0.06821604818105698,1.8004220724105835,1.160078763961792,2.7248694896698,1.516564130783081,2.8354110717773438,1.6789859533309937,3.290553331375122,1.6239820718765259,2.2972755432128906,0.73755943775177,2.1854074001312256,0.9270893335342407,1.676384687423706,0.9395020604133606,1.1529223918914795,0.43305298686027527,0.6644365191459656,0.46464964747428894,0.5560042262077332,0.5156654715538025,0.5524918437004089,0.9070220589637756,0.7094550728797913,0.9866582751274109,0.4765927195549011,1.0376917123794556,0.9481750726699829,1.1743522882461548
-378.275634765625,96.33232879638672,64.5087890625,37.74126434326172,26.54995346069336,26.171756744384766,26.720354080200195,23.917682647705078,18.929828643798828,14.363981246948242,11.336112022399902,9.804198265075684,9.085474014282227,8.711520195007324,8.530714988708496,8.758052825927734,9.212762832641602,9.017271041870117,7.325527191162109,4.80683708190918,3.372047185897827,3.9524245262145996,5.116927146911621,4.808703422546387,3.0796918869018555,1.8754981756210327,2.3684592247009277,3.4702401161193848,3.4828507900238037,2.285787343978882,1.3209469318389893,1.6238126754760742,2.7611324787139893,3.5906474590301514,3.504227876663208,2.6633872985839844,1.6516475677490234,1.1095631122589111,1.439465045928955,2.2805027961730957,2.631786584854126,1.9631341695785522,0.985782265663147,0.7035880088806152,1.0386601686477661,1.0646510124206543,0.4726238548755646,0.01238615345209837,0.3532359302043915,1.1655136346817017,1.659189224243164,1.5912114381790161
-462.4120178222656,67.6122817993164,56.9525146484375,43.1310920715332,30.111005783081055,20.72517967224121,15.880058288574219,14.771122932434082,15.722192764282227,17.066299438476562,17.679044723510742,17.097585678100586,15.373546600341797,12.8482084274292,9.967856407165527,7.168527603149414,4.808748722076416,3.1261963844299316,2.214587688446045,2.0279910564422607,2.410200834274292,3.134052038192749,3.9391632080078125,4.572152137756348,4.838459491729736,4.659234046936035,4.105983257293701,3.3837759494781494,2.7569189071655273,2.4437575340270996,2.527616024017334,2.926567792892456,3.4373104572296143,3.8312859535217285,3.95395827293396,3.777631998062134,3.386578321456909,2.913210153579712,2.468956708908081,2.1071083545684814,1.8257558345794678,1.5927609205245972,1.3709583282470703,1.1355937719345093,0.886172354221344,0.6504499912261963,0.4713965356349945,0.3766081631183624,0.35012829303741455,0.3340424597263336,0.2658718526363373,0.12484293431043625
-416.530517578125,86.30375671386719,69.77005767822266,48.39081954956055,28.077951431274414,12.986578941345215,4.814354419708252,3.1794753074645996,6.225643634796143,11.253033638000488,15.58731460571289,17.512508392333984,16.689125061035156,13.817328453063965,9.977455139160156,6.196140766143799,3.295626163482666,1.756301760673523,1.5488497018814087,2.1818044185638428,3.041034460067749,3.7226569652557373,4.067594528198242,3.994826555252075,3.4377591609954834,2.452260971069336,1.2806466817855835,0.23441551625728607,-0.4702936112880707,-0.7526659965515137,-0.621431827545166,-0.17676672339439392,0.36188429594039917,0.7372215390205383,0.8334131836891174,0.7561829090118408,0.7024183869361877,0.76738440990448,0.9021996259689331,1.0209554433822632,1.0827423334121704,1.069811463356018,0.9646347165107727,0.8075236678123474,0.7450964450836182,0.9494292140007019,1.4632545709609985,2.1469757556915283,2.783845901489258,3.210585355758667,3.345506191253662,3.1538474559783936
-361.14813232421875,115.16411590576172,86.14163208007812,59.0208625793457,40.6500358581543,29.44258689880371,22.035152435302734,17.40619659423828,14.295827865600586,11.805298805236816,9.548619270324707,7.793252944946289,6.554433822631836,5.988133430480957,5.429166793823242,4.701791763305664,3.954328775405884,3.5441205501556396,3.2970335483551025,2.9715158939361572,2.566709280014038,2.374904155731201,2.349187135696411,2.4888460636138916,2.592224359512329,2.368213415145874,1.8780630826950073,1.4833333492279053,1.382454752922058,1.4676638841629028,1.5681079626083374,1.6205860376358032,1.670265555381775,1.735445499420166,1.8506335020065308,1.9178401231765747,1.8532459735870361,1.675384283065796,1.514008641242981,1.3806949853897095,1.3555783033370972,1.4057646989822388,1.3230589628219604,1.0544742345809937,0.9046325087547302,0.9832624793052673,1.0609567165374756,0.9492028951644897,0.8352144360542297,0.8234620690345764,0.7900468707084656,0.7258352041244507
-280.966796875,105.92337799072266,44.976905822753906,45.55692672729492,27.831382751464844,29.07266616821289,17.696434020996094,19.754863739013672,12.278803825378418,14.121800422668457,8.529853820800781,10.052414894104004,5.454282760620117,6.386610507965088,3.1405420303344727,3.940925359725952,2.14861798286438,2.523909091949463,1.5124797821044922,1.0649619102478027,1.3421738147735596,0.7282975912094116,0.8840680122375488,0.24713517725467682,1.0041308403015137,0.16673551499843597,0.9914029836654663,-0.20397856831550598,1.014669418334961,-0.00474522914737463,1.0187249183654785,0.14936906099319458,1.0047754049301147,0.2212681919336319,0.7693752646446228,0.30456018447875977,0.7133080363273621,0.6024907827377319,0.8259242177009583,0.6610758900642395,0.5412973761558533,0.3866642415523529,0.28737780451774597,0.527914822101593,0.13633908331394196,0.4799230396747589,0.0848466083407402,0.39649301767349243,-0.0045818849466741085,0.4567421078681946,0.24489521980285645,0.5165451765060425
-437.1954650878906,130.56468200683594,39.41001892089844,26.28604507446289,19.893421173095703,28.301477432250977,20.417688369750977,15.527827262878418,6.684756278991699,9.01192569732666,8.24381160736084,10.70667552947998,9.381219863891602,10.524215698242188,9.069775581359863,7.858094692230225,4.924992561340332,4.0453314781188965,3.942366123199463,2.23309326171875,0.6569194197654724,-0.7107921242713928,0.7222824096679688,1.1269025802612305,0.9445932507514954,-3.4608845710754395,-3.1390395164489746,-0.05741699039936066,2.5871758460998535,1.6541101932525635,1.395684838294983,0.13345423340797424,1.0590075254440308,2.430785894393921,0.9189713597297668,-0.8943009972572327,-0.7111415863037109,-0.31223931908607483,0.026668474078178406,-0.4845854341983795,-1.7560322284698486,-0.967217206954956,-0.4144969582557678,0.36729446053504944,0.4552055299282074,0.8502347469329834,1.6668046712875366,1.6964588165283203,0.3396516740322113,0.28442245721817017,0.04301769658923149,0.7613988518714905
-269.12396240234375,116.28837585449219,45.41012954711914,50.568702697753906,19.24921417236328,26.06923484802246,3.5745506286621094,14.619368553161621,-0.1655760109424591,14.316658020019531,4.8768744468688965,17.56654167175293,7.118878364562988,14.886398315429688,3.6540005207061768,8.973737716674805,0.0002908197639044374,3.969454765319824,-2.112781047821045,2.05029296875,0.18534249067306519,3.1483707427978516,2.3658180236816406,4.514549255371094,4.864663600921631,5.025409698486328,4.033907890319824,1.2021973133087158,1.2099144458770752,-0.3287956416606903,0.199839249253273,-0.25699636340141296,2.0488579273223877,1.2283114194869995,2.5999300479888916,0.8527401685714722,1.6593658924102783,-0.4049208164215088,1.1479421854019165,-0.1381511241197586,0.31989896297454834,-2.06177020072937,-0.008081316947937012,-0.2509963810443878,2.8601114749908447,0.8755813837051392,1.4228515625,-0.61602783203125,0.27974361181259155,-0.9687185883522034,-0.4575664699077606,-1.2956066131591797
-307.6935119628906,131.9754638671875,45.32943344116211,22.17089080810547,28.77396011352539,31.558393478393555,26.96118927001953,16.89997673034668,10.246772766113281,11.488752365112305,15.57810115814209,15.11384105682373,8.639225959777832,2.704439163208008,2.845639944076538,5.898419380187988,6.517880439758301,4.735569953918457,3.441810131072998,3.4204678535461426,3.7424509525299072,3.7179994583129883,2.774630546569824,1.230970859527588,0.805758535861969,1.7753010988235474,2.554172992706299,2.5551044940948486,2.3015317916870117,2.143000364303589,1.8814727067947388,1.3810288906097412,1.0531294345855713,0.6227470636367798,0.00821383111178875,0.08905275911092758,0.49308472871780396,0.8182242512702942,1.6100386381149292,2.0476856231689453,1.4448028802871704,0.9160920977592468,0.6693812012672424,0.12038098275661469,-0.29534807801246643,-0.25650861859321594,0.09656228870153427,0.7668426036834717,1.3614269495010376,1.0981252193450928,0.560344398021698,0.7837195992469788
-445.8932800292969,77.23558044433594,64.83975982666016,48.164283752441406,31.569368362426758,18.740137100219727,11.625520706176758,10.12712287902832,12.5280179977417,16.39975929260254,19.569026947021484,20.748905181884766,19.669198989868164,16.819969177246094,13.051065444946289,9.218978881835938,5.965364456176758,3.639155149459839,2.3281447887420654,1.9348393678665161,2.24121356010437,2.9540653228759766,3.753406524658203,4.353302001953125,4.5607781410217285,4.31610631942749,3.704939842224121,2.9320836067199707,2.251365900039673,1.8694580793380737,1.8647887706756592,2.1602537631988525,2.5622668266296387,2.8489296436309814,2.8688461780548096,2.60478138923645,2.1707046031951904,1.7455250024795532,1.4813507795333862,1.434721827507019,1.5520988702774048,1.710392951965332,1.786415934562683,1.7172176837921143,1.5213528871536255,1.2747750282287598,1.059840202331543,0.9177808165550232,0.8297604918479919,0.7346487045288086,0.5719532370567322,0.32515859603881836
