0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
-668.82367,110.58121,50.276047,36.14727,30.020813,22.523764,18.666544,15.659667,14.673784,13.428644,11.525391,9.420615,8.060218,7.9307337,7.394475,6.2698836,5.3817353,4.962499,5.23775,5.4208612,4.6277885,3.9327588,4.179642,4.63673,4.444793,3.957844,3.7650363,3.5822206,3.184754,2.5254745,1.9889638,2.0571148,2.066135,1.7227223,1.6495005,1.8859432,1.9783571,2.02098,2.166362,2.1937761,2.2562213,2.1088493,1.7320544,1.698628,1.6752689,1.464292,1.2866535,1.1919048,1.381802,1.5609119,1.37965,1.2362357
-453.3528,103.83323,54.41447,24.521725,16.543974,16.902658,16.39747,11.732729,8.863062,13.486152,18.911425,16.510174,10.20327,8.761917,10.336135,8.703441,5.279474,3.312916,1.1169066,-0.80360895,0.70119697,3.2160676,3.0425725,2.1808257,2.870528,3.5880141,3.4815161,3.5382836,3.470536,2.7656884,2.6200414,3.181564,3.0994506,2.453687,2.3716924,2.9326622,3.6915061,3.7946913,2.9881606,2.3489647,2.3395195,2.14107,1.4072787,0.64993095,0.2604254,0.33774406,0.5275692,0.36563146,0.10875218,0.44164932,0.8156448,0.5721805
-433.39835,135.70706,46.16825,27.407091,17.951042,23.955563,19.045937,17.81962,11.364614,9.892478,6.967286,8.451287,7.8225617,7.7814207,6.0650325,5.850153,5.4667416,5.2407465,4.906655,4.358781,4.22598,3.429969,3.6448553,2.5114684,2.8454113,2.0555184,2.0739386,0.9449567,1.197039,1.3276265,1.996462,1.5727749,0.9955768,0.06458436,0.6242553,1.0477381,1.1849984,1.1990573,0.17925966,-0.074097626,-0.3601274,0.29347005,0.46276295,0.67891395,0.15991013,-0.015790936,-0.09827005,0.14989185,0.074036695,0.36721733,0.1296469,0.21296105
-240.21617,128.48824,56.09325,50.615067,29.649885,29.55311,16.87671,19.177036,9.706025,13.195507,6.677442,9.941871,4.760439,7.3358984,3.605543,4.8785205,1.830333,3.271998,1.997581,2.3496828,2.1899152,1.9139886,2.5589557,1.7321458,2.9101658,1.3470144,1.551567,0.05053494,1.3720884,0.27592942,1.1458781,-0.13677055,1.1816962,-0.061465245,0.9722487,0.36519024,0.77610874,-0.10706423,0.48903972,0.2503657,-0.031594068,0.12734842,0.3944811,0.3944949,-0.062022883,0.6355677,0.5400283,0.3808801,0.013604764,0.60011095,0.33608273,0.65971786
-430.51874,125.314026,67.49271,49.686413,36.705837,30.49578,25.066008,20.200754,16.124594,13.120233,10.23511,7.4753165,5.648995,5.161787,4.770526,3.5207388,2.552644,2.2260213,1.9386425,0.4910491,-0.18638335,-0.06513041,0.1303488,-0.02804962,-0.12284235,-0.7175102,-0.8154661,0.059351493,-0.7490788,-1.6683472,-1.2820609,-0.60318875,0.09810412,0.21954413,-0.013200273,0.3326322,0.6397124,0.3883309,0.20627008,0.14570536,0.5736043,0.4144578,-0.1991271,-0.77223605,-0.4349313,0.9040621,0.66549313,0.3600444,0.020687412,0.20305063,0.75544614,0.5491562
-233.10435,116.20216,-5.062961,28.326916,13.2430935,23.850775,12.960045,26.11126,4.481007,17.448359,7.018744,14.794119,1.922443,8.061319,1.9105525,10.63019,3.3261673,4.763366,-1.1288515,2.586959,0.87686723,5.3303657,2.417685,4.150499,2.3312855,2.399305,3.0562742,0.3738087,1.0631436,0.7907662,0.92387784,-0.5455345,3.299135,0.778849,1.1893603,0.09960331,1.7219169,-0.40204975,0.43470556,-1.4107755,0.17302161,-0.39400554,1.9088415,-0.3012912,0.6112762,0.36552134,1.4137232,-0.18988073,1.0190277,0.87434477,0.80219984,0.009742985
-412.3568,145.22977,78.05309,36.957005,29.05534,27.543875,21.011179,16.338385,15.439356,13.633339,10.007903,7.3163924,6.094037,4.8205023,3.386359,2.760102,2.0610232,0.036580734,-1.9978645,-2.0433326,-0.56453276,1.0031786,2.2220585,2.7158747,2.4481907,2.7123415,3.7974772,3.656229,1.5122532,-0.1405363,0.43753523,1.4367862,0.8244481,-0.45770884,-0.35361257,0.905793,1.3676214,0.7466054,0.70895755,1.6180773,1.8998313,1.0173491,0.266921,0.27407068,0.3873728,0.38774297,0.5779967,0.85128,0.87040323,0.57224274,0.14665672,-0.05946026
-446.00162,85.38797,68.80095,48.428997,30.378548,17.700964,10.360741,6.975446,6.2641854,7.2870493,9.10884,10.757853,11.520671,11.0970125,9.475432,6.840217,3.672344,0.7744126,-1.0462651,-1.4397341,-0.6711949,0.65701145,1.9934411,2.9899871,3.4377747,3.2297893,2.4365232,1.3452139,0.34111327,-0.2814337,-0.4142094,-0.10588289,0.49837822,1.1937233,1.7658226,2.0765054,2.1230073,2.0058298,1.835578,1.6690631,1.5134668,1.3590139,1.1982706,1.037406,0.9111268,0.8771302,0.9682654,1.1402082,1.2824076,1.2989211,1.1814858,1.001428
-427.55496,99.92645,77.47515,49.466263,24.688852,8.52787,1.6780356,1.5054504,4.4440536,7.7692065,10.133923,11.225812,11.187554,10.224152,8.511769,6.3076377,4.0501614,2.2743483,1.3621582,1.3404942,1.9163637,2.7058055,3.4295356,3.921395,4.027857,3.5904167,2.5769207,1.2244877,0.0096085705,-0.58552,-0.35192984,0.5271647,1.5988617,2.408202,2.7236617,2.5866818,2.1938615,1.7338283,1.300974,0.9137121,0.5741471,0.2965256,0.09015471,-0.065083824,-0.21353701,-0.38938424,-0.5838453,-0.74489504,-0.81572044,-0.78569025,-0.7101651,-0.6739731
-311.44696,131.54514,66.80303,33.89237,29.655493,27.74806,22.411194,17.821938,14.489561,12.04092,9.852938,8.348737,7.789381,7.478826,6.74811,5.608196,4.1657724,3.16887,2.9082522,3.2936497,4.0860147,4.304803,3.2062557,1.9393667,1.766153,2.2558827,2.4770248,2.3416276,2.2442136,2.0862584,1.6158106,1.363368,1.7970175,2.1534982,1.8670664,1.5891715,1.8983426,2.0814779,1.4547998,0.79339266,1.0787257,1.6153939,1.3753445,0.76097894,0.6900673,1.1350536,1.367272,1.0234355,0.5062577,0.40215006,0.62024707,0.55686724
-335.41815,128.55428,79.95842,46.449562,32.103577,25.870619,21.63946,17.397976,13.019148,10.760969,10.800366,11.428342,10.753093,8.390862,5.605744,4.1201105,3.642126,3.4150555,3.2679076,3.395556,3.7970893,4.482988,4.8896246,4.4194837,3.4221814,2.5967872,2.0564137,1.6341501,1.2003379,0.96713996,1.2513366,1.6292835,1.6428798,1.4879164,1.4640957,1.3837919,1.1920924,0.9569668,0.68442714,0.63120437,1.0388776,1.3798285,1.2621919,1.018881,1.0656347,1.3594058,1.5225388,1.2299322,0.6696293,0.28507164,0.22565769,0.35850325
-345.22043,116.25202,49.71103,47.831543,23.646528,26.449633,13.290852,18.313522,8.703355,13.692365,5.6409936,9.219959,3.0632079,6.9067082,2.8761199,5.43541,2.3945708,3.760681,1.8135239,2.7393844,2.391766,2.734351,2.8254154,1.7203807,1.9830587,0.6478321,1.9119487,0.6039381,1.8069212,0.42598653,1.5359979,-0.04839617,1.4113455,0.3713469,2.0163765,1.408661,2.4690225,1.1421536,1.5043951,0.8140276,1.0889074,0.5699328,0.8823343,0.7422813,0.9283297,1.2440931,0.98298746,1.3994585,1.2235888,1.5899438,1.1235645,1.3192042
-270.83447,105.91537,43.036972,47.535694,26.750975,31.719622,17.944153,23.3228,12.469984,17.450188,8.4355545,12.46643,5.8427653,9.439345,4.1952615,6.8442974,3.0486834,4.713447,2.6131265,3.1845,1.9616059,2.0215263,1.8097216,1.2144614,1.7947454,0.65317744,1.486332,-0.037486482,1.3356678,-0.06900924,1.6877111,0.14401378,1.0536087,-0.42080745,0.9214768,-0.42655933,0.79251075,0.044796564,0.8499359,-0.11349795,0.57996935,0.23428334,0.726179,0.32194516,0.32772642,0.3152618,0.35410833,0.5674879,0.28021756,0.77794325,0.3267551,0.59052056
-398.21265,112.331985,44.140656,47.74845,21.948637,28.867971,12.705496,20.469795,7.657329,15.314237,4.689103,11.15001,2.1097407,7.627472,1.3099937,6.00219,1.6337109,5.0295663,1.5089257,3.8087447,1.9016455,2.751891,1.7872221,1.7297953,1.5311232,0.86556816,1.7456936,0.9652196,2.4347274,1.3677999,3.2649608,1.7088012,3.037998,1.4190544,3.443644,1.7655032,2.9192574,1.0860739,2.0131733,0.9020294,1.9732484,0.57943314,1.2254256,0.46878546,1.1531405,0.648106,1.2177217,0.89032507,0.78199726,0.7051275,0.71531886,0.97337157
-502.12247,100.666565,59.381027,32.85474,35.818016,39.24421,28.428482,13.265679,9.961034,15.631727,16.70566,8.773246,3.6745093,8.46408,12.185578,12.912483,4.8360147,4.762328,4.3410707,7.8931994,4.5383415,3.5588171,2.6039677,4.656612,3.8168247,2.6292877,0.87668616,1.6576183,2.2293203,2.2829313,1.8774077,0.20877078,1.579931,0.03197703,2.8934085,0.503595,2.545844,0.49890572,1.997149,1.1899507,1.8122706,0.9657804,1.4543219,0.49115247,1.2373922,0.41820943,0.69407517,1.2791289,0.692248,2.2243187,0.020439988,1.6448145
-371.69547,74.36978,45.2675,25.76856,24.975258,31.263365,30.632273,22.61136,15.820116,14.370217,14.552359,12.600453,9.771561,8.809604,9.473222,9.731023,9.069299,8.364935,7.6733613,6.254779,4.408591,3.4975698,3.972954,4.696628,4.6117806,4.0663075,3.9452589,4.2662945,4.3422766,3.9101555,3.3931222,3.1650631,3.119199,3.0153248,2.8390572,2.677726,2.5053842,2.2527053,1.954904,1.7168218,1.6107141,1.6634412,1.8534193,2.0581324,2.0848444,1.8333592,1.3951889,0.9505828,0.61375785,0.4216253,0.40635794,0.5816648
-331.529,125.75684,69.94965,30.769049,20.657255,22.15673,20.165314,15.332519,12.156573,10.480385,8.155246,5.4172626,4.2117715,5.213004,6.683519,6.717735,4.9245133,2.1850913,0.05802999,0.28058025,2.8493528,5.3538995,5.5334773,3.7498584,1.8159655,0.8362767,0.7836918,1.2523879,1.8198218,2.104503,1.9205939,1.465644,1.2542291,1.4669846,1.7321453,1.6856213,1.449804,1.2792948,1.2201757,1.0586721,0.57467884,0.11517825,0.3275589,1.0285368,1.224792,0.72872394,0.43926874,0.59621614,0.5261849,0.22426778,0.42263135,1.0709424
-285.52652,102.14172,-6.961954,30.416595,-1.1217608,19.648338,-2.91746,34.657402,-18.154673,22.605377,4.50646,13.802897,-8.570811,9.826478,-6.230889,8.175912,-2.348918,6.6365795,-2.7666683,6.3477345,-4.3013754,4.575163,6.1643424,4.7063894,-0.30257297,4.199421,-1.9177878,3.1044939,-1.0179042,1.0702071,-3.9995046,3.9123576,2.0986555,3.8363912,-2.0704966,0.41993198,1.1240145,0.061761353,1.1606177,-1.1328411,-0.12261474,0.49028474,1.9821334,-2.1840909,2.2826867,1.3983451,0.4215626,-0.20958227,3.250853,-0.78791076,-0.9199719,1.8642006
-313.19193,156.08432,68.25111,21.088106,13.986203,11.780032,6.015366,1.5162288,1.2781216,9.854726,20.058313,17.705576,8.548407,8.741186,13.510425,8.991644,-0.18933322,-2.3870823,0.17631146,1.2293776,2.735856,5.8505254,6.340426,4.5528164,4.584668,4.920485,2.6343374,0.5230567,1.2375185,2.564491,2.591943,2.2197921,2.1419795,2.2639632,2.7480197,3.0163708,2.2916465,1.421157,1.7213902,2.4411633,1.7095279,0.18742275,0.41617218,1.737775,1.41855,0.47618172,1.1767046,1.9314773,1.1862836,0.7017998,1.0132798,0.5779265
-664.9765,103.50761,32.139454,39.432842,13.392282,28.981722,11.2795925,23.743814,6.093728,18.130669,4.0273714,15.008012,2.4883654,11.631379,1.1201067,8.767306,1.2688328,7.781434,1.2257193,5.552321,0.8843393,4.902908,3.0261922,5.027022,2.2256083,1.8504432,0.8247902,1.5805129,2.2481787,1.5888275,2.2449448,0.35248223,1.2548083,0.29195043,2.2910693,0.3755145,1.5489818,-0.17213112,1.5742784,0.0480101,1.6090283,-0.17265086,0.49391913,-1.1367307,0.82110447,0.16122298,1.3870444,-0.26220366,0.44541246,-0.53902215,1.0100054,0.712353
-484.58615,71.63148,62.05779,50.067123,38.50748,29.253668,22.804193,18.644924,15.86987,13.734136,11.884411,10.290632,9.001002,7.9875493,7.1040473,6.228392,5.309499,4.418073,3.6560516,3.1247191,2.836821,2.751572,2.8254962,3.0240033,3.2864256,3.550016,3.76967,3.9149654,3.940372,3.838123,3.6789382,3.5745847,3.5874174,3.684082,3.7972138,3.920374,4.083804,4.261976,4.388581,4.457031,4.4910364,4.4552584,4.305116,4.0793505,3.8390002,3.5900638,3.3342743,3.0962346,2.8671534,2.6170132,2.3580937,2.1185248
-337.001,116.55505,65.432755,37.02595,22.763933,15.63045,11.662686,9.903224,9.5023775,10.076956,9.458536,8.645194,8.170041,7.3242674,5.3096123,3.9837928,3.6989672,3.8914092,4.0091558,4.203434,4.009655,3.8063908,3.6778755,3.3506827,3.3310657,3.501625,3.1083853,2.756201,2.927291,2.9198115,3.1137264,3.7269146,3.889267,3.284355,2.510613,1.808302,1.5698339,2.097377,2.6678646,2.4794428,2.0439985,1.6704161,1.3921374,1.337615,1.641365,1.9392134,1.9638021,1.6507787,1.3466707,1.2814417,1.3475376,1.4072605
-556.90497,106.22647,53.555923,35.11426,36.98956,34.31931,26.998821,19.384333,14.717504,15.045002,15.09527,11.42662,8.442069,8.235654,7.5562067,5.9598103,5.4194927,4.6922317,3.5567021,3.553313,4.0610986,4.305319,3.6171298,1.8250549,0.7500662,1.8635359,3.095161,1.8641859,-0.14198627,-0.35707277,0.9791788,2.0026536,1.1080769,-0.4544574,-0.1413622,1.0832227,0.8559912,-0.06424475,-0.30666468,0.0016205184,0.3792424,0.13834478,-0.35058004,-0.18479013,0.35794818,0.42523894,-0.09790909,-0.26457322,0.0127800545,-0.011721394,-0.12184551,-0.110361025
-229.36032,131.42563,45.951485,44.971577,25.960888,32.067955,18.711617,22.608006,10.525089,14.661801,8.05868,12.200012,3.9896264,7.0877647,3.5576053,6.093419,2.0378156,3.7886918,2.0832999,2.1514935,1.3486584,1.7147015,1.3224586,0.37470466,1.9393297,1.0662696,1.0278429,-0.8044589,1.1044153,0.30017054,1.6280495,0.0077791945,1.5861698,-0.43295056,0.42719746,-0.48561618,0.12682796,-1.2218925,-0.13404098,-0.103853494,0.29224318,-0.26375172,0.000106174266,-0.059028916,-0.34312075,0.1283074,0.5593196,0.7128502,-0.050932117,-0.28868887,-0.9093854,-0.5127894
-416.04764,69.9427,51.200645,38.708447,29.74027,22.24971,18.756613,17.059086,14.240341,11.586909,10.312403,9.160559,7.6655593,7.042477,7.11912,6.6262655,5.780164,5.1660647,4.537215,3.7278607,2.999468,2.8017776,2.9576244,2.7700632,2.391728,2.1487155,1.603108,1.0264832,1.1850604,1.440822,1.1746334,1.0592495,1.1604605,1.0517956,0.99155766,1.1409498,1.2187126,0.9104456,0.54386896,0.6164022,0.7150649,0.5741532,0.54148155,0.591573,0.5861308,0.6823637,0.7402999,0.5934328,0.51215655,0.5445213,0.5006635,0.49003237
-677.05945,141.34961,58.31261,45.119823,22.361858,23.40165,16.681461,21.145979,13.411282,12.329242,4.9185076,7.0155106,5.4990096,9.07642,6.7591968,6.0007305,3.0441935,2.846191,2.243259,2.1475804,1.4890742,-0.19910602,-0.54281414,-1.5390317,0.37856948,1.1748956,3.5340903,2.6468356,3.5493243,1.7117203,1.7942551,0.7883074,1.0998259,0.394091,0.50349295,0.12715428,0.4947163,0.76531357,1.6916424,1.5846491,1.327232,0.85057527,0.47525358,0.38654202,-0.24914984,0.30486152,-0.027907882,0.2583848,-0.5762837,-0.11048814,-0.51519066,0.26161203
-273.6394,171.33414,47.320244,17.32228,18.02033,5.399689,-1.2895713,4.221773,8.256129,13.85624,14.031704,9.663412,8.340895,-0.10543252,-6.2542467,3.8747163,13.383025,13.304867,6.820871,1.5683616,4.4499173,7.7968745,6.175284,0.60174906,0.0011782945,3.6366355,1.8369192,0.051862005,1.257634,3.9718735,3.7452555,1.1348188,2.8858685,2.2303329,2.0838957,2.3806765,0.7220673,2.3762662,2.7537665,0.9936436,1.4225984,3.5716527,2.4804547,0.7613047,0.80306405,1.1503291,1.2963814,1.4178194,1.3322983,0.483666,1.1589369,1.8479642
-301.30597,110.682205,16.801657,27.539373,16.224913,26.94007,10.758354,17.759312,7.5649433,13.954933,3.9386334,8.877892,3.549288,8.339899,3.2172394,5.348306,1.2516863,2.761898,1.2935597,2.884104,1.4828733,2.2391248,1.6458632,1.680719,1.9217567,0.4793242,1.482173,-0.28339815,1.3390819,0.13505349,2.5869005,2.278241,3.8725357,0.98825276,0.81028104,-1.2174821,0.15833321,-0.041928027,0.91587156,-0.018543642,1.8081468,1.2566197,1.3449423,0.33533126,0.49934292,0.497167,0.6115941,1.1483607,0.6860545,1.4473945,1.1410776,1.4180725
-400.39807,139.76314,37.64795,6.9572916,23.991201,27.865284,14.231254,2.1384387,1.6526935,11.991764,19.201982,12.953754,4.4243746,6.3611164,10.328446,7.525268,4.029886,3.2080061,2.9980555,4.323695,5.963023,5.77501,4.6462617,3.5371995,3.3636923,4.024821,3.8285248,2.799238,2.3670864,3.27083,4.27663,3.558539,2.3446958,2.324558,2.923002,3.3877034,2.7252283,1.2788012,1.1970707,2.102813,2.4481523,2.1731143,1.4519262,1.1335759,1.3931615,1.2009323,1.0954108,1.3291316,0.8783598,0.23894471,0.23173636,0.52997345
-354.87952,126.53149,65.09538,38.438686,39.550545,31.31696,13.234103,7.994114,13.62609,11.431775,1.9308614,0.24798442,5.880456,7.703314,5.9259377,6.5831347,6.368376,1.696041,-0.9343283,3.0293844,5.7292457,1.6961435,-0.7822315,4.154518,7.915705,4.1858764,0.690768,3.4237823,5.7414465,2.3727834,-0.5738748,1.3564181,2.5418897,-0.07254223,-0.45768374,3.1169417,3.975018,1.0431193,1.3493533,5.256136,5.1287956,0.45915318,-0.80221117,2.438034,2.7360902,-1.1065342,-2.097229,1.1804816,2.8099046,1.4993715,1.6257069,3.2320592
-331.9176,127.22574,48.076332,31.256126,34.66883,30.361954,20.872118,13.998317,11.480204,12.177163,13.405352,9.898967,5.1962075,6.278387,9.332329,8.1057,5.3842883,4.894055,5.2277794,4.264289,3.3783784,3.8022184,3.7216039,2.3776255,1.336629,1.6524396,2.6961222,2.8339615,1.7840465,0.9846504,1.0082959,2.215218,3.4505696,2.363098,0.81163913,1.5658393,2.9329627,2.6560946,1.5756012,1.1108423,1.4082348,1.8336884,1.4897687,0.63127583,0.34773013,0.72426534,1.0808854,0.867201,0.38945538,0.5529533,1.1285101,1.0555255
-286.8303,137.40399,11.999224,25.872309,21.561567,28.991753,21.376015,-1.2685084,-1.1500927,7.296246,8.862054,8.254048,3.9784112,1.1961257,1.3997434,2.6726468,4.470352,3.6519847,1.2246081,2.4457989,4.642327,2.6124144,2.6461842,0.5266928,1.03342,4.0442305,1.2477859,0.8936697,-1.1282439,-2.5016282,1.8843545,1.5359174,-0.013200322,0.17332627,-0.8100378,-0.49894482,1.3537545,1.3150553,0.21333483,0.037373554,0.15852395,0.5162158,0.37571624,0.3515005,-0.13183536,-0.7368269,-0.16197768,0.41871202,0.22951762,0.0049290666,0.30007142,0.5894956
-514.0692,101.25926,53.77816,40.04739,36.116703,28.189625,22.811117,19.001389,15.965532,13.38898,11.150765,9.996887,9.28866,8.564928,8.180719,8.10633,7.5329857,6.5489044,5.975723,5.463369,4.7342067,4.3025794,4.159451,3.9493654,3.5293944,3.2162786,3.2177498,3.0949562,2.9076383,2.847696,2.6028094,2.3742356,2.243776,1.7783121,1.2063756,1.0594876,1.1720903,1.0444708,0.73285216,0.6782796,0.8462132,0.94873124,0.9475289,0.98522675,1.2012458,1.3238387,1.1366069,1.0009338,1.1030346,1.1788234,1.0810452,1.0870432
-365.63388,108.53973,60.315517,23.098923,13.544962,19.19305,21.56805,17.362352,14.156395,14.938579,15.153841,11.872442,8.088105,7.104485,7.889923,7.9714227,7.3774395,7.3075624,7.225107,5.8515806,3.8218467,3.023522,3.7922878,4.6874986,4.8691626,4.9386506,5.2676783,5.1140966,3.9869869,2.6725676,2.1500802,2.3446667,2.6760802,3.1071727,3.7893434,4.1774163,3.4761708,1.8475069,0.3743493,-0.2087174,-0.10062231,0.28167364,0.8858925,1.6224972,1.9797595,1.5240812,0.50975394,-0.3820636,-0.7290491,-0.5166097,0.14139973,1.0150359
-244.1342,144.90807,8.207141,26.530731,22.231417,20.516455,13.981156,8.782003,6.7355304,9.911676,12.278093,22.86012,13.779666,9.303836,4.943971,-1.7732496,-0.415802,3.3949475,4.488237,1.6603125,-0.99764085,4.745636,7.591107,2.1381412,3.107022,3.1436794,1.8806089,-0.39514562,0.06322272,-0.42710456,0.34821767,1.9447634,1.1712543,0.09967848,0.963357,-0.3283093,-0.78601515,0.9862297,-0.22682555,-1.4377593,-0.05437881,-0.8937344,-1.7068863,-0.78165925,-0.6204023,0.1386984,0.07744147,1.254085,0.8858963,-0.63084203,-0.9268779,-0.33439308
-327.72977,96.67941,33.415314,44.55901,20.344675,29.563356,11.633261,20.3479,6.0144367,15.389365,3.7216492,11.839834,2.457521,9.183709,1.6077006,7.1474247,1.4993132,5.639109,1.4639202,4.4078135,1.3493251,2.9392362,1.458519,1.7445357,1.4199136,1.2358805,1.6776743,0.91891587,1.610995,0.65873677,2.049848,0.5427878,2.1130826,0.1757809,1.8922385,0.12919919,1.7938981,0.29053348,1.865779,0.31608635,1.6036558,0.15164551,1.2966604,0.41393015,1.4678499,0.420577,1.165769,0.592212,0.99961823,0.8020251,1.2796209,0.86346704
