mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mfcc_41,mfcc_42,mfcc_43,mfcc_44,mfcc_45,mfcc_46,mfcc_47,mfcc_48,mfcc_49,mfcc_50,mfcc_51,mfcc_52,label
-369.2124634,-128.3325195,39.93078613,46.80426788,-62.82763672,88.00160217,-40.87120438,6.737487793,5.820152283,25.73617935,-8.474526405,12.27030659,4.053657055,8.620703697,37.21538544,-18.03696442,30.53077507,-6.347545147,4.505001068,19.71014023,-11.26815891,23.0288887,-15.21129799,23.40068817,2.219488859,8.650068283,-4.695295334,5.685506344,9.168270111,5.995915413,0.952080071,1.147931933,5.124472618,0.28112793,9.556016922,-5.790331841,9.391300201,1.274443507,6.623675823,3.149281502,0.912843585,10.47128105,-1.555206776,6.639062881,0.929186463,2.484380722,-3.790002823,0.474900544,-0.67577672,1.321039438,-2.496997833,2.365801811,1
-370.2312012,-119.961235,32.78823853,54.81212616,-62.19449615,81.68508911,-32.6102066,-1.486021161,16.27079582,13.64875507,1.00392437,21.1141777,7.569898605,4.251878738,33.09636688,-16.8330574,28.28580666,-5.017302036,0.285525203,23.56581688,-16.86055756,28.01528168,-18.5510807,19.24903488,1.582258105,14.46507454,0.005052269,-0.102729797,7.232971191,2.77212286,2.036314964,2.52054882,5.398691177,-0.674480796,10.98834229,-3.346782207,4.249630928,4.510724068,4.253556252,4.598574638,-2.618685484,12.08275032,-1.272522092,12.72415352,0.205961704,-1.033793449,-2.00867939,0.984507322,-0.250948489,-1.245114684,-0.637090683,-1.17510438,1
-357.0489197,-134.1365356,35.07167816,56.74502182,-64.3877182,72.43807983,-17.78019333,-13.16309166,26.68858719,7.826385498,-6.1144104,35.8056488,-3.118859529,13.34097672,21.44847107,-15.67081451,27.6603508,-10.21159363,4.70275259,15.76424885,-12.21544647,31.00076103,-18.5754776,21.01738167,-7.411006927,18.4104538,0.706417918,2.49761939,4.882987976,2.78123498,4.639999866,7.993983269,5.839393139,3.523730993,8.670275688,1.435445189,4.179009438,5.451762199,7.279860973,1.987628937,-1.493522048,11.06518364,3.904537439,18.75926781,1.106140733,2.949943304,0.12604332,6.986519337,1.088265181,-1.606006384,0.329498887,-0.423778772,1
-366.289856,-129.6963348,44.13893127,45.97153473,-67.31880188,83.19865417,-40.17327881,4.370396614,10.93019295,14.76224136,-6.066812992,25.96526337,9.398511887,8.039323807,32.0234108,-25.18455124,31.20603561,-6.920501709,-0.179200113,20.20119286,-12.79981613,33.23055267,-13.6337719,21.65608978,-3.629259586,13.72990608,0.360902935,4.570353508,-0.514018416,5.343101501,1.638464451,9.009443283,9.872234344,4.722356796,11.22949314,0.014112949,7.855438232,3.070373058,3.819227695,4.092793465,-1.27354157,9.672213554,1.580480814,12.1139183,3.89847517,4.685236931,2.745978832,2.606867075,2.394884348,1.391648531,-0.344199896,-0.65606004,1
-386.6332092,-106.6581345,30.54148674,48.12289429,-58.87491608,78.4522934,-44.20978928,16.5780735,12.17696381,14.48009682,-0.839954972,25.94220734,10.45956993,0.271939278,38.62643433,-29.54008484,28.74176788,-3.363987446,-6.458786488,21.32626343,-12.64614868,33.16957092,-9.105612755,23.6326313,2.763648987,5.096863747,1.442589998,1.839915037,1.92068553,1.391122699,2.059851885,3.601446867,14.4020977,-0.361366689,13.92583942,-2.843584538,6.666846275,0.18900156,-1.196970463,3.347711325,-2.582555294,7.790378094,-2.567909718,7.395584106,7.126966953,6.542079926,6.303341389,1.239673495,1.485371113,-0.028439283,0.831963241,-2.568047047,1
-370.7669678,-121.5976715,32.65687561,63.83168793,-59.76904678,67.56790161,-16.34024811,-8.686055183,30.22031021,8.054242134,-2.982796907,39.36257553,-10.46521378,20.73212433,23.3025589,-20.18315697,26.95023727,-1.514499784,-0.919008136,14.65451145,-7.328487396,32.61196518,-15.65837479,26.37728119,-3.240523338,10.63637161,-1.65122354,2.066640615,3.911012173,4.894024849,1.834449887,4.98789835,8.495681763,2.118235588,9.016357422,0.140838027,2.199683666,-4.778597832,-2.359531403,-1.293287158,0.468901545,6.263289928,-6.054578781,7.597924232,5.220841885,7.144147873,3.580886841,2.176176548,1.456184387,-1.444830298,2.989072323,-1.209458351,1
-368.4780579,-133.3339539,44.44762421,50.87709045,-69.29586792,86.08879089,-33.71177292,4.200541496,12.53232574,18.60355377,-3.214929581,27.61727524,4.259179115,8.320391655,28.96367645,-24.74452209,31.21509552,-2.069518566,-2.362624168,22.71012115,-14.09634304,27.97799301,-15.87630653,22.17646599,-3.376906633,9.369609833,0.18177551,4.008155823,-0.198129058,7.351253986,2.237416744,5.905146599,5.755540848,-5.011640549,10.21096897,-0.363974452,5.090946674,-1.647260904,1.240521193,1.843140364,0.206182241,8.497733116,-1.862095356,6.019232273,5.759473801,3.70775795,4.081226826,0.798746109,0.456561446,0.213371158,2.396224976,-0.053726912,1
-410.2173157,-94.49642181,30.06248093,38.38330078,-53.64673615,82.45028687,-48.85585785,26.18873215,-11.29519653,20.50069809,-0.922355592,9.105077744,22.12291336,-12.26930428,35.85595703,-23.29829788,34.9004097,-3.82591939,2.306282043,18.43755722,-12.0292511,18.23015404,-6.026144505,13.28887177,-0.158996344,6.37194252,3.165847301,6.303766251,4.44312191,7.94139719,5.821854591,3.76839447,12.42544174,-3.611675501,12.72864532,0.627010882,6.959217548,2.750461102,-0.855162859,6.203474045,1.117097616,9.004914284,2.760986328,3.317519665,4.227309227,4.40575695,4.873322487,2.243602753,-1.204144716,-0.686479449,3.29238534,-0.510512292,1
-381.8745422,-104.806572,29.56675148,67.4637146,-57.42042542,70.6134491,-13.36256599,-6.547672272,30.9719429,7.188059807,0.451283932,26.06015396,4.602647781,6.819117546,21.44497681,-11.2365284,24.33945847,4.536364555,-5.514009476,12.97077179,-14.70222569,21.14943695,-10.71214867,20.83111572,-5.479768753,1.3589921,12.90534687,-1.75955236,3.210534096,0.658900499,4.70705986,7.146220207,6.745959282,6.300877571,1.33578372,2.362109423,7.140994549,0.688464701,-3.303227425,7.311274529,-2.304013252,9.085754395,-0.507037759,7.506298065,0.164094865,3.758285522,6.356438637,5.953456879,3.794056416,-1.362145662,-0.231640518,4.804239273,1
-368.3370972,-114.349823,48.56800079,66.79213715,-56.15161133,78.44313049,-16.87106514,1.846820593,30.0948143,19.08066559,-6.087843418,24.55773735,1.766140699,5.078847408,29.04801178,-19.06569099,27.04294395,-3.157435894,-1.540648341,7.667164803,-18.17989922,23.03555298,-17.08507156,22.77929306,-9.014852524,4.045069695,8.984729767,2.115647078,3.369255304,1.089821935,5.275565147,5.876452446,5.345615387,2.641040802,1.685631037,-0.164585844,10.34507179,1.944201589,-0.236931801,7.796374321,-4.952775478,8.492609024,-2.320600986,12.72059822,0.068690926,5.961221695,4.447749138,3.712678909,4.383569241,-1.255122066,-1.168849349,4.936620712,1
-400.9343567,-89.0745697,45.62818146,51.48278046,-46.53018951,84.3351059,-43.06397247,24.34518433,18.07897186,18.4318943,-4.213619232,18.84453964,21.48666191,-4.619725227,37.5863533,-27.04743958,29.30529785,-5.233115673,0.283859313,14.41293144,-19.04599953,22.50218582,-14.73831463,17.16046906,-1.146177411,4.732984543,7.678041458,5.807574272,1.388755083,1.08848083,6.031106949,4.869793892,0.640758157,-4.966705322,11.66577816,-1.355300188,9.899274826,4.222636223,5.142745018,8.641553879,-3.136898041,10.49243259,-0.006996453,10.25291252,4.31570816,5.072897434,5.111146927,1.176507711,4.273609638,5.962478638,0.468499869,3.091749191,1
-447.9852905,-27.53823471,22.63844681,13.31205559,6.41518116,49.26634979,-50.20547104,48.60551071,-14.77235985,22.09720612,0.301715434,3.515577316,45.7146759,-15.55486393,42.40115356,-15.12531757,16.55348778,1.153560877,-5.765076637,20.53350449,-16.40067673,14.53473473,-8.065752983,11.11435318,9.077142715,-0.045874119,7.234161377,6.631928444,2.591321707,-1.569022894,4.352671146,2.236191273,10.07431316,-9.620675087,6.145020962,4.398726463,5.820004463,6.675494671,-3.768061161,11.27103424,0.245275199,8.002911568,4.00455904,7.298888206,4.969502926,-0.451540589,6.805522442,1.165986419,3.253719807,2.195058823,5.400006294,1.787199497,1
-435.2431335,0.478618026,-58.18865204,41.12820435,36.01277542,-1.366486907,-14.62107277,5.598986626,10.32888794,3.84301734,-0.063603431,11.12849045,15.80560684,13.36003876,20.15701675,4.430763245,6.698359966,5.067479134,8.80380249,6.403964043,-3.490962267,13.90911961,3.250822544,-1.617475271,7.751222134,6.629060268,5.630993843,3.253486395,9.058465004,10.09979916,-0.301146001,7.624399185,15.89426231,1.879438877,6.562356949,7.432559967,7.099562645,5.039225578,-3.795137882,9.378329277,4.64058876,3.124742031,5.704437256,3.281541348,5.597566605,-1.879858494,0.59477371,-1.265637755,-1.838418961,0.56163168,2.091127872,2.460149765,1
-385.9412537,-20.40585327,-95.87565613,64.50897217,41.50138855,2.501574278,-18.21205902,-5.007209778,15.38606834,8.490736961,-0.710258603,14.129632,13.76063156,12.78515053,13.49140549,9.42688942,7.717328072,1.043476105,13.86839485,2.265134573,3.090809822,14.36791229,4.10263443,0.920963764,5.093060493,11.88066959,4.724402905,-2.779252529,6.764868736,7.215827942,-4.06664896,7.83403492,16.41644287,1.266726255,3.568635941,8.916844368,9.278755188,4.686983109,-2.866940498,8.922794342,2.699430466,0.650062561,7.7283144,4.334626198,4.609247684,2.560368776,2.434018135,-2.625493288,-3.145816803,-1.699392319,0.013547957,-1.359057903,1
-351.6118469,-40.57798767,-105.7097626,79.03862,37.88986969,1.0174824,-27.01627922,-4.172084808,18.90454865,10.88725853,-6.703647614,18.87951851,14.38045597,16.05990219,11.33031082,8.207480431,6.847555161,2.083874464,13.21710205,-0.969550192,-1.044885874,12.30918312,8.908258438,-1.181915045,9.19121933,14.85014439,4.438982964,-5.8551054,4.273404121,7.560451984,-4.449775696,10.03172302,16.44160843,0.457451105,2.592362642,14.28965092,11.16138649,3.306130409,-0.410372585,4.089381218,3.328194141,-0.279864788,5.479712486,4.342648983,3.09722352,4.400376797,1.304867744,0.626671195,-1.193077803,0.014333487,0.303445458,-0.116343021,1
-336.9885559,-52.75002289,-107.3253021,87.77975464,38.9525795,2.020332813,-26.2570343,1.018941402,23.37855339,8.237309456,-11.99683189,21.71485138,16.26730347,18.84750557,12.48684597,7.9434762,8.349881172,6.10751152,8.765113831,-0.702479601,0.25557524,14.71036148,8.34942627,-2.416931391,5.724396229,13.15597248,4.281339645,-5.699160099,3.682333469,8.363899231,-1.781003952,7.872810364,14.16704082,0.711573243,1.241390228,17.64708519,11.8516531,-0.440974116,2.406546593,5.212192059,3.137421608,0.531158924,5.441861629,4.77549696,2.587793827,5.370907784,1.285820127,-0.294863611,1.536066055,2.836017609,3.065923214,1.043728828,1
-334.7281494,-52.48616791,-111.2071457,87.38186646,41.30764008,5.161026001,-23.30156517,1.01411581,20.44748688,7.786369801,-10.29593945,19.37613678,12.63757992,17.03346062,13.64809036,7.959703922,9.355630875,9.187203407,9.223093987,1.055092573,4.089488983,15.74306107,4.737179756,-6.849245071,3.292379379,9.586356163,3.661894321,-3.885347843,4.489570618,6.678751469,-2.418780804,8.185174942,16.10369301,4.340847015,2.62454319,15.12148476,7.785476208,0.219507158,4.734563828,6.641580105,0.944395304,1.281005263,6.266608238,8.326277733,3.976075888,3.662729263,3.776960135,2.056080818,2.687355757,1.868883491,0.919310749,1.793551326,1
-341.4551392,-46.78590775,-111.6611023,85.8527832,42.43099976,3.926491261,-23.13259888,0.690122843,21.02708435,11.52962875,-3.92612648,15.82181835,8.03345108,15.90888214,16.12017059,7.815190792,9.402604103,8.868024826,8.395557404,-1.237944603,2.563265085,13.08043098,3.126286507,-5.476485252,5.821581364,6.7586689,-0.597159386,-0.391700417,7.782976627,5.998133659,-6.099914551,6.340003967,14.45809364,2.117342949,3.846561432,11.37945747,5.086861134,-0.735521078,4.723607063,6.436726093,0.0022486,-0.34517923,3.007155418,7.145282745,2.880929232,3.220970392,5.565871239,0.664712787,-1.347519159,0.127694607,-0.441384017,-0.177647546,1
-353.1994324,-37.45988083,-110.0897827,86.31892395,42.69083405,2.02917099,-20.07571793,2.201132774,27.24132919,13.33868599,0.817525506,17.46746635,8.64887619,14.91329193,13.67103195,6.073666096,11.02765656,8.563724518,9.444952011,-3.485903025,3.727632046,12.64054489,5.764877796,-2.636724472,2.621324778,2.563036442,1.124082088,6.316368103,10.14709949,6.143143654,-8.293083191,5.033966064,12.95049858,1.459138393,3.267552376,8.433526993,3.106581211,-1.875219822,5.189440727,5.392259121,-0.336675555,0.560521841,5.090294838,6.736697197,4.163938522,3.003673077,4.541615486,2.986853123,-3.243892193,-0.173290014,2.542552948,-0.532880306,1
-382.5465698,-21.73598671,-102.0281067,77.63604736,40.93855286,-4.947127819,-14.80395412,-3.27682209,29.32384491,8.220790863,-1.513674498,16.10073471,15.34046364,17.09414291,11.59865284,4.430283546,7.851792812,8.128846169,8.441892624,-5.557602406,0.684959888,14.83638954,5.854109764,0.654085457,6.058001518,4.493898869,1.709800243,6.033143997,9.077857971,4.930069923,-2.993987799,11.09502411,12.41961479,1.478550673,5.912261963,8.760131836,4.813276768,-2.059691191,3.599215984,2.863340855,-0.415736198,3.940284967,5.545969963,5.572870731,5.895027161,4.099994183,5.189135551,5.740299702,-4.494236946,0.200662851,1.779861927,-0.812998533,1
-441.8405762,-1.020933151,-67.4094696,49.24673462,41.06821442,-13.06201935,-13.02391624,0.316554457,22.97186661,5.987828255,-3.095555782,18.72870255,15.46553898,13.61361885,13.59803486,4.081094742,5.792651176,10.88839149,8.626991272,-2.54713583,1.649383187,15.11799049,6.217319012,1.800478578,7.975045204,6.136567593,5.874928951,7.349962234,8.081841469,3.051535368,0.717683792,12.29529858,13.29480553,3.198251247,3.859929085,8.413236618,5.30674839,0.949811101,3.270769358,1.323320031,-1.551382422,5.13358593,6.790093422,5.439565182,5.96348381,5.464076042,8.920434952,3.888304949,-2.955024481,-0.08404994,-1.618257165,0.115039349,1
-506.9298096,18.23726654,-7.555208206,8.924669266,23.09006691,3.458926201,-9.225481033,4.007180214,10.60798836,4.267457962,6.93093586,13.88100624,12.93713951,13.40321732,15.91478348,9.934453964,4.83024025,9.61265564,9.363117218,0.895406485,2.468247652,10.97115517,8.081027985,1.831272125,6.836411953,11.57501888,6.88976717,4.801926613,7.727905273,5.714486599,3.596706867,8.800032616,11.336339,5.963224411,3.466911316,6.12373209,5.71625948,3.408331871,3.353152752,2.152917147,0.931512952,4.600328445,7.527510643,4.2906394,2.645481348,6.467073441,7.223042011,2.61252594,-0.56564784,-1.143386483,-0.714744687,2.455771446,1
-511.2163696,19.62290382,-1.734736443,4.939685345,17.6404953,8.77221489,-4.842235565,-0.897227824,9.642109871,10.46133804,6.640369415,8.055482864,13.30582047,16.19519615,14.36687946,10.88661861,9.449735641,8.060560226,4.061813831,2.135400295,5.577819824,7.882694721,5.389249802,4.808028698,8.613678932,10.07919312,7.494184017,5.844660759,5.770754337,5.53911829,6.796611309,8.631599426,6.996006489,3.70604229,3.687484741,5.383925438,4.855103016,3.252809763,2.968806267,3.9677701,5.772568703,6.425018311,3.631183386,0.934383273,3.442801952,7.092405796,4.828906059,-0.031598687,-0.371329546,1.707855821,1.223602295,0.492931008,1
-512.789978,18.60378838,-1.429363132,4.152674198,15.89665794,9.65735817,-0.724909186,1.682507634,7.894918919,8.05147171,7.263670444,9.856249809,12.85359383,13.37390709,11.04699898,8.029403687,6.825000763,5.569602966,2.777383804,2.886333466,6.557662964,6.675273418,3.02990675,3.742549419,8.161803246,8.609752655,6.316509724,6.360412598,6.177240372,3.841539383,3.659250736,5.529707909,4.704328537,2.872595549,4.382163525,6.379790306,4.858240128,2.76199913,4.027206421,6.992753029,7.814136505,5.74548769,3.693509579,4.207252026,5.301531792,3.589672565,0.715003848,0.610812187,2.329265594,2.304141998,0.85061878,1.037622094,1
-514.2522583,21.104599,6.47446537,9.104082108,15.2008667,8.676527023,1.523956776,6.045189381,12.07648849,10.26271248,8.071042061,11.82660294,15.82890892,14.45160484,10.03743553,7.24823904,7.009086609,6.416871071,3.650006056,1.812005877,3.961431026,6.922205925,6.58130312,5.033157825,5.479363441,6.038200378,4.718325615,3.482820034,3.167860746,1.985830784,1.016795039,3.223615408,6.827626705,7.294959545,4.729801178,2.723400593,2.360534668,2.623561382,3.305834055,4.005639076,4.037624359,4.320157051,5.361195564,5.254431725,3.536610842,2.695985317,3.055239201,2.344025612,1.058584929,1.097824097,1.213600159,0.699488401,1
-514.0915527,21.58197212,7.159734726,9.359181404,14.50407219,6.875100136,-0.695430517,4.601168156,11.27480698,9.23466301,8.033697128,14.25656605,18.36426163,14.29917431,9.552290916,9.453175545,9.217148781,5.324328423,1.477968335,1.103777647,3.320115089,6.692075729,9.905363083,10.18596649,7.142437935,5.040151596,5.98680687,6.286818027,4.153886795,3.101261139,4.021840572,3.790991306,3.26828289,5.381821632,6.971168518,4.58779192,2.888105869,5.460834026,6.664204597,3.142560959,1.01778698,3.331454992,4.663610458,3.440311909,4.519965649,7.414235592,6.386238098,1.937511683,-0.095509291,1.373106599,2.824776173,2.92015481,1
-508.3615112,24.41719437,2.450051308,5.612060547,17.09989166,12.18203831,2.64800024,6.042059898,12.74958992,10.33584023,6.634234428,10.95095253,17.06896591,16.19769478,11.16218567,9.579690933,11.11706734,9.668663025,5.094152451,3.136686325,4.698414326,5.959177971,6.790718079,8.27709198,7.651501656,4.786725044,4.416599274,6.612440586,6.640945911,4.519431114,3.262363434,2.460278749,1.976693749,3.403296471,4.960576534,4.9234972,6.056720734,8.008947372,6.016252518,2.099772453,2.375682354,4.105638981,2.320180893,1.791175842,6.173309326,8.047340393,3.003241062,-1.78390789,-1.207798362,1.151309848,2.762558937,4.688685417,1
-502.5679321,32.55158997,9.657222748,11.50773239,22.91382408,17.13912964,3.783741474,4.170353413,12.19683075,11.49961853,5.782600403,7.489876747,14.54086876,16.29184532,11.62415695,8.084579468,8.01002121,6.308987617,2.02056551,1.17237258,4.50910902,4.600525856,0.30251205,-0.284915209,4.039527893,5.100225449,1.823125362,1.336788177,3.751456022,3.588697433,2.711890697,5.384857655,7.407087326,4.370513916,1.543501139,4.161186218,7.767095566,6.711529732,3.45471406,3.386167526,6.348984718,7.466572762,4.540289879,1.72481513,3.21614933,5.621647835,3.208688498,-1.73467207,-2.970165253,-1.123973489,-0.127041817,1.570805192,1
-501.9139099,30.87039948,7.664121628,15.64559078,27.94241333,14.78768158,-0.247316897,6.807361603,15.75050735,8.305123329,1.192110062,8.027105331,16.01735306,14.56725216,10.5852356,10.01976395,9.485177994,6.665843964,4.065816879,3.491063118,3.348250628,1.306723833,-1.440412283,-1.134878635,1.87085557,3.022753477,1.604231596,1.082192421,1.94600749,2.575130224,3.894901752,6.135104179,6.824078083,5.770002365,4.805905819,3.500555515,2.174405575,3.418411732,5.744094372,5.338828564,4.491262436,6.111856461,5.582856178,1.126686811,0.323765814,4.549520493,4.3839674,-1.195907235,-2.455599308,1.157979369,1.815555334,1.051151395,1
-502.8268127,26.04442787,-0.354124546,11.87608337,28.06798935,11.44596958,-6.552013874,4.878146172,17.95304489,8.138620377,-0.764707267,9.783863068,19.9456749,15.69551086,11.24053001,14.44113541,14.09205246,7.089752197,3.998384953,6.638332367,6.108282566,1.586127043,0.638073802,3.144819975,2.446711063,-0.045142293,2.005635738,5.469048023,3.636275291,1.204961419,5.094432831,8.716409683,4.551805973,0.100027204,2.630475521,4.620984077,0.846030712,-0.519163728,3.587720394,4.649374008,1.741156578,3.025863886,7.02617979,5.693500042,1.644659996,2.014758587,4.104787827,2.768439531,0.457655191,0.257489324,1.127953768,3.059285641,1
-505.993927,22.44173813,-3.133003235,9.078727722,26.72130775,11.92007256,-7.242994785,2.579015017,17.73780823,10.16746044,-0.737455845,7.52400589,18.95795059,15.61262703,9.647720337,13.28094959,15.24451828,7.24443388,1.509026885,5.600997448,7.93117857,2.104232073,-0.772607446,4.098704815,5.57566452,0.584916949,0.560020566,6.849935532,7.630455971,2.609419346,2.83629179,7.103145599,5.377994537,0.142226815,0.2541641,2.927653074,1.564133883,-0.504158318,1.324848175,3.564626455,3.049599886,2.47134757,3.521398544,4.437446594,4.240321159,2.950818539,0.807279646,-0.16110301,1.111128807,1.6354146,-0.016061887,0.320429146,1
-511.7423706,19.81802177,0.318949759,9.156263351,23.4164505,12.84458351,-3.176607609,3.470783472,16.37769318,10.21051884,-0.847116768,5.838879585,17.99743462,15.12119865,6.464888573,8.767146111,14.29740715,9.830031395,2.893908739,4.88766098,9.039772034,5.408125877,0.057843208,2.209237099,6.973026276,5.656083584,1.568811059,2.479308844,6.216144562,5.74448967,2.278460026,2.127494574,4.487829208,3.161912918,-1.433510661,-2.370790958,1.672351122,4.179701328,2.136959553,0.50716269,2.780890942,5.327587128,4.649879932,3.078502655,3.306985617,3.396608114,1.388773799,-0.289535463,0.708129883,2.1728549,1.634486198,1.15344286,1
-513.852356,17.93595314,-1.034575462,5.527306557,18.41365051,9.845956802,-4.665296078,0.947136045,14.69699097,12.62866592,3.105165482,6.801601887,17.24138832,15.60518837,5.782680035,4.336551666,9.764615059,8.75658226,2.729135513,3.33979249,8.771812439,7.791030884,2.308605194,3.465221643,9.3475914,8.7044487,3.088664532,3.463503361,8.536211014,7.688604832,1.663420796,0.443657368,4.251410961,4.465466499,0.218327522,-1.049840927,2.482160568,4.415302277,1.277457237,-1.91200304,0.585207164,6.282604218,7.830498219,4.208947182,1.939855099,3.817215681,4.674997807,1.266962647,-2.368167639,-2.504164219,-0.643424213,0.94209522,1
-515.2397461,16.17045593,-2.681993484,3.965175629,17.90961647,10.44318485,-5.453179359,-2.64273262,11.29922676,12.29377556,3.21080637,3.931675196,14.1689682,16.65497971,8.507648468,3.689148188,7.134429932,8.509752274,3.395917416,0.855195582,4.960297585,7.259940624,4.053367615,3.170810461,7.297226906,8.612031937,4.994421959,3.642897367,5.854848385,5.470860004,2.474343777,2.252249718,3.869884491,2.732008934,0.373735309,0.808271766,2.633464575,2.398356676,0.696571231,0.457157254,2.590775013,4.933210373,4.797485352,3.061831474,3.145077229,4.400000572,2.558245659,-1.62548089,-2.899709702,-1.215884924,-0.706977963,-0.764374793,1
-513.7490845,17.68897629,-2.788747311,2.71378231,18.21427917,14.05587387,-0.76495415,-0.613644898,10.10048294,10.70892715,3.533362865,5.245533466,14.24812698,15.60081482,8.458512306,5.031611443,8.200677872,9.172899246,4.765770912,1.783199072,4.005155563,6.594391346,5.506797314,3.726900816,5.128852844,8.161590576,8.806088448,6.419532776,4.191767693,4.804944992,6.849887371,6.613271713,3.568031788,1.335744143,2.005151033,3.487092495,3.996927738,4.281615734,4.461206436,4.000067234,4.308885574,6.064537048,6.719267845,5.517818451,5.409701347,6.009744644,3.25969696,-1.043100595,-0.595927835,3.131322384,2.99627471,0.039689869,1
-511.4367371,19.45125961,-3.260354042,2.479271412,19.88993073,15.74781036,-1.786291242,-3.123525143,10.23369694,14.53446579,7.930728912,7.59134388,14.99597836,16.60816193,9.839148521,4.464673996,5.046679497,7.103759766,6.624166489,4.357316971,2.817677736,4.070925713,7.733594894,9.590816498,7.265827656,4.968695641,6.266624451,7.850466728,6.148954868,3.636592388,4.328973293,7.293438911,8.167049408,5.626988411,2.870448589,3.053220272,5.665563107,6.866428375,4.301466942,1.784816265,4.106116772,8.584645271,9.278213501,6.608987808,5.448641777,6.441055298,5.710123062,2.37291193,0.081803203,0.591605186,2.078402758,3.100997925,1
-509.0801392,21.7773571,-1.796216249,2.336141586,17.40527725,14.93498039,-2.118645668,-7.328876972,7.778948784,18.90402794,13.8152256,9.583715439,13.54110432,16.50035095,13.91655064,7.098721027,1.476956844,1.613704205,4.075894356,5.158396721,4.771752357,4.126951694,6.943677902,11.61729622,10.53287125,4.659987926,2.275088549,5.650938511,8.926790237,5.988677025,0.993066311,2.889879227,8.501260757,8.954165459,4.796630859,1.790513992,3.370378494,5.988786697,3.430112362,1.104674101,5.532680035,9.322097778,8.471496582,7.421627998,6.400162697,5.799199104,4.856651306,1.041039705,-0.557640433,0.512132406,-1.081662416,0.206389308,1
-507.8907776,22.61096573,-2.562203407,0.333444476,15.95773602,15.49383736,-1.138879061,-7.169825554,7.004761696,17.4439373,13.42967224,9.255216599,11.41286564,14.6695118,13.08892059,6.943451881,2.64592576,1.379297256,0.769421458,2.167201519,5.410906792,6.894261837,5.542840004,4.965976715,6.44242239,6.216891289,3.594647408,2.134092331,3.618900061,4.731018066,2.516047478,2.529699326,6.600028992,6.697763443,2.9273839,1.214799881,2.017351627,3.280394554,1.23136878,-0.775788546,3.602880955,7.697144032,7.857308388,8.055207253,5.937874794,3.700971842,3.689498425,0.95839572,-1.383378267,-1.005791187,-1.459192872,-0.032368302,1
-509.5038452,23.30781555,1.481034279,3.034243345,15.08500671,12.4552803,-1.758606791,-4.076841354,8.226005554,14.28814316,10.8046093,11.42577839,15.78306198,15.00781631,9.701292038,7.171909332,8.37976265,6.38523674,1.296709061,0.977208257,5.422388554,7.864612579,7.045973778,6.817702293,7.801246643,7.629058838,5.768427849,2.838233471,0.999503016,2.455049038,5.404067039,7.51403904,7.127071381,4.244524956,3.389417648,4.733531952,4.521446228,3.879889488,2.533956528,0.729987204,2.888613701,7.200059891,9.336935997,8.316616058,4.781733513,4.036790848,5.885957718,3.143039703,-1.435248375,-1.965960979,-0.124334693,1.567792654,1
-511.0367432,23.06928635,3.678379536,6.127156258,18.0518837,13.66870117,-0.579564691,-0.886368036,10.7878437,14.11911488,8.806835175,10.73176193,19.61693954,20.27829742,10.5658741,4.416073322,7.41795826,10.06822395,6.865490913,3.52325964,4.80611515,8.137376785,9.48234272,8.856018066,7.939965725,6.831142902,5.506976604,4.148182869,2.77325058,2.457400799,3.835354805,5.66391325,6.340818405,5.539845467,4.584683418,4.348870277,4.061830044,3.159355164,1.87678051,1.339145184,2.836730719,5.086038589,5.631355286,4.766041756,4.735212326,5.643065929,4.358961105,-0.026097178,-3.211214542,-2.345932007,0.171224952,1.614110231,1
-510.1592407,23.44554329,3.85148859,8.32406044,20.39867973,12.8051033,-2.113585949,1.425350189,14.9732523,15.05402946,6.597356319,9.489477158,20.15438843,20.31218147,10.48010254,6.033538342,9.563682556,10.60269833,6.349897385,4.2039814,7.21697998,10.32725906,9.665708542,7.140923023,5.974425316,6.349982738,6.141377449,4.260459423,2.190607071,1.845519781,3.065569162,4.446169853,5.291207314,5.483142376,5.091927528,4.822333336,4.830332279,3.643705368,1.062199354,0.184713006,2.641485214,4.837094784,3.743839741,2.380347967,3.899775982,5.127717972,2.432979822,-1.131619692,-1.267151833,0.225825205,0.010880172,-0.252190351,1
-512.1732178,22.84162521,4.423502445,4.080343723,12.29776573,8.108429909,-2.320907593,-0.184043646,10.26475525,11.54021454,5.884589195,8.771568298,18.1355629,18.01223755,8.026029587,3.708543777,8.991314888,11.24986076,5.126430511,1.216996193,6.601514816,13.06946754,11.39440918,5.226825714,3.234354496,5.734334469,6.768766403,4.442097187,2.195346832,2.194965839,3.170701981,4.018215179,5.180004597,6.465754509,6.662846565,5.542232513,4.205941677,3.511159897,3.408726215,3.308186531,2.497160912,1.279207587,1.476121187,3.734363317,5.210753918,3.325456619,0.61169064,0.997280717,2.531690359,0.317272365,-4.007361412,-3.610209227,1
